customer_id,first_name,last_name,email,signup_date,city,country,acquisition_channel,is_business_customer
CUST00579,Omid,Weber,omid.weber579@example.com,2026-01-02,Zurich,CH,direct,True
CUST00580,Elena,Meyer,elena.meyer580@example.com,2025-09-04,Frankfurt,DE,email,False
CUST00581,Sara,Fischer,sara.fischer581@example.com,2026-02-02,Stuttgart,DE,organic,False
CUST00582,Omid,Meyer,omid.meyer582@example.com,2026-01-03,Amsterdam,NL,email,False
CUST00583,Vahid,Klein,vahid.klein583@example.com,2025-05-26,Leipzig,DE,paid_social,False
CUST00584,Anna,Weber,anna.weber584@example.com,2025-02-08,Berlin,DE,email,True
CUST00585,Jonas,Neumann,jonas.neumann585@example.com,2026-05-05,Hamburg,DE,organic,True
CUST00586,Jonas,Meyer,jonas.meyer586@example.com,2025-07-01,Amsterdam,NL,organic,False
CUST00587,Max,Wolf,max.wolf587@example.com,2025-05-26,Zurich,CH,affiliate,False
CUST00588,Nina,Hoffmann,nina.hoffmann588@example.com,2026-01-18,Graz,AT,paid_social,False
CUST00589,Sara,Hoffmann,sara.hoffmann589@example.com,2025-11-27,Munich,DE,email,False
CUST00590,Tim,Wolf,tim.wolf590@example.com,2025-11-21,Munich,DE,email,False
CUST00591,Nina,Neumann,nina.neumann591@example.com,2026-01-01,Cologne,DE,affiliate,False
CUST00592,Sara,Meyer,sara.meyer592@example.com,2025-10-29,Munich,DE,direct,False
CUST00593,Omid,Meyer,omid.meyer593@example.com,2026-02-05,Basel,CH,organic,False
CUST00594,Omid,Schmidt,omid.schmidt594@example.com,2025-08-15,Vienna,AT,direct,True
CUST00595,Jonas,Becker,jonas.becker595@example.com,2025-03-21,Cologne,DE,organic,False
CUST00596,Tim,Becker,tim.becker596@example.com,2025-04-01,Basel,CH,paid_search,False
CUST00597,Max,Becker,max.becker597@example.com,2025-09-13,Graz,AT,paid_search,True
CUST00598,Laura,Klein,laura.klein598@example.com,2025-01-02,Hamburg,DE,email,False
CUST00599,Laura,Becker,laura.becker599@example.com,2026-02-28,Düsseldorf,DE,paid_social,True
CUST00600,Omid,Weber,omid.weber600@example.com,2026-05-06,Zurich,CH,organic,True
